urir,status_code
http://www.nomeme.com.mx/2016/02/07/exercise/,500
http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html?_r=3,500
http://www.nytimes.com/2016/02/07/magazine/roger-goodells-unstoppable-football-machine.html?contentCollection=weekendreads&action=click&pgtype=Homepage&clickSource=story-heading&module=c-column-middle-span-region&region=c-column-middle-span-region&WT.nav=c-column-middle-span-region,500
http://www.nytimes.com/2016/02/07/opinion/football-so-beautiful-for-fans-scars-players-with-dementia.html?smprod=nytcore-iphone&smid=nytcore-iphone-share,500
http://www.nytimes.com/2016/02/07/world/asia/north-korea-moves-up-rocket-launching-plan.html?hp&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news,500
http://www.nytimes.com/2016/02/07/world/asia/north-korea-moves-up-rocket-launching-plan.html?hp&action=click&pgtype=Homepage&clickSource=story-heading&module=first-column-region&region=top-news&WT.nav=top-news&_r=0,500
http://www.nytimes.com/aponline/2016/02/05/sports/basketball/ap-bkn-lakers-pelicans.html?partner=IFTTT,500
http://www.nytimes.com/interactive/2016/02/06/sports/football/Super-Bowl-Fifty.html?_r=0,500
http://www.nytimes.com/interactive/2016/02/06/sports/football/Super-Bowl-Fifty.html?smid=tw-nytimes&smtyp=cur,500
http://www.nytimes.com/video/sports/football/100000004187147/comments-on-ken-stabler.html?playlistId=1194811622182&region=video-grid&version=video-grid-thumbnail&contentCollection=Times+Video&contentPlacement=9&module=recent-videos&action=click&pgType=Multimedia&eventName=video-grid-click,500
http://www.newstimes.com/entertainment/article/Key-Peele-will-comment-live-during-Super-Bowl-6799022.php,500
http://www.newstimes.com/sports/superbowl/slideshow/Biggest-Super-Bowl-goats-and-heroes-101687.php,500
http://www.politicalpeopleblog.com/poll-who-is-winning-the-msnbc-democratic-debate/,500
http://www.skillandbet.com/pronostici-super-bowl-50-carolina-panthers-v-denver-broncos-7-2-2016.html,500
http://www.slate.com/articles/health_and_science/science/2015/12/wild_feral_horses_are_bad_for_the_environment_in_the_west.html?wpsrc=sh_all_dt_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/bernie_sanders_won_the_msnbc_debate_narrowly.html?wpsrc=sh_all_dt_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/bernie_sanders_won_the_msnbc_debate_narrowly.html?wpsrc=sh_all_mob_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/bernie_sanders_won_the_msnbc_debate_narrowly.html?wpsrc=sh_all_tab_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/democratic_presidential_debate_who_won_vote_in_our_poll.html?wpsrc=sh_all_dt_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/democratic_presidential_debate_who_won_vote_in_our_poll.html?wpsrc=sh_all_mob_tw_top,500
http://www.slate.com/articles/news_and_politics/politics/2016/02/democratic_presidential_debate_who_won_vote_in_our_poll.html?wpsrc=sh_all_tab_tw_ru,500
http://www.slate.com/blogs/behold/2016/02/07/life_magazine_photographers_cover_the_first_super_bowl.html?wpsrc=sh_all_tab_tw_top,500
http://www.slate.com/blogs/browbeat/2016/02/06/watch_formation_beyonc_s_new_blacklivesmatter_inspired_music_video.html?wpsrc=sh_all_dt_tw_top,500
http://www.slate.com/blogs/outward/2015/10/05/bernie_sanders_on_marriage_equality_he_s_no_longtime_champion.html?wpsrc=sh_all_mob_tw_bot,500
http://www.slate.com/blogs/the_slatest/2016/02/04/bernie_sanders_and_hillary_clinton_s_msnbc_debate_lines.html?wpsrc=sh_all_tab_tw_ru,500
http://www.sltrib.com/sports/3503569-155/kragthorpe-defense-will-decide-super-bowl,500
http://www.slyhkitchen.com/2016/02/07/buffalo-chicken-bites/,500
http://www.tailgatemaster.com/super-food-ideas-for-sunday/,500
http://www.telemundo51.com/inicio/destacados/San-Francisco-se-blinda-por-el-Super-Bowl-50-partido-nfl-medidas-seguridad-broncos-panthers-367964651.html,500
http://www.thebedfordcitizen.org/2016/02/06/bedford-carlisle-police-arrest-carjacking-suspect-after-quick-response-from-dispatchers-officers-on-the-road/,500
http://www.thebedfordcitizen.org/2016/02/06/bedford-student-at-lexington-montessori-school-is-recognized-in-the-massachusetts-regional-scholastic-art-writing-awards/,500
http://www.thebig98.com/onair/amy-paige-44686/he-beat-cancer-he-can-more-14355290/,500
http://www.theblackfringebrewery.com,500
http://www.thechemicalfreeme.com,500
http://www.thedailyclutch.com/style/youll-love-these-nfl-inspired-wardrobe-styles/,500
http://www.thedailymeal.com/travel/where-celebrate-super-bowl-american-style-around-world?advD=1401,22800,500
http://www.thedenverchannel.com/sports/super-bowl/7-questions-for-denver-broncos-former-quarterback-now-gm-john-elway-on-super-bowl,500
http://www.thedenverchannel.com/sports/super-bowl/super-bowl-jets-wide-receiver-brandon-marshall-says-broncos-need-5-ps-to-beat-panthers,500
http://www.thedp.com/blog/dpolitics/2016/02/bush-in-bedford-trump-needs-therapy,500
http://www.thefederalistpapers.org/us/obama-forced-a-bank-to-pay-racial-justice-settlement-with-no-proof-at-all,500
http://www.thefiscaltimes.com/2016/01/28/Why-Are-So-Many-Democrats-Watching-Republican-Debates,502
http://www.thegatewaypundit.com/2008/03/madeleine-albright-500000-dead-iraqi-children-was-worth-it/,500
http://www.theherojournal.com/12-irresistible-superbowl-snacks/,500
http://www.theherojournal.com/?p=2505,500
